video,class,scene,angle,behavior
Violence/Corridor/Bottom/Kicking/Bottom16T11_Kicking_024.mp4,Violence,Corridor,Bottom,Kicking
Violence/Classroom/Top/Strangling/Top26T10_Strangling_002.mp4,Violence,Classroom,Top,Strangling
NonViolence/Classroom/Bottom/Bottom26T10_NonViolence_025.mp4,NonViolence,Classroom,Bottom,Bottom
Violence/Classroom/Top/Strangling/Top26T10_Strangling_019.mp4,Violence,Classroom,Top,Strangling
NonViolence/Classroom/Center/Center7T10_NonViolence_005.mp4,NonViolence,Classroom,Center,Center
PreViolence/Classroom/Bottom/CollarGrabbing/Bottom8T10_CollarGrabbing_006.mp4,PreViolence,Classroom,Bottom,CollarGrabbing
PreViolence/Classroom/Bottom/ViolatingPersonalSpace/Bottom12T10_RestrictingVictimMovement_019.mp4,PreViolence,Classroom,Bottom,ViolatingPersonalSpace
PreViolence/Corridor/Bottom/Pointing/Bottom9T11_Pointing_015.mp4,PreViolence,Corridor,Bottom,Pointing
PreViolence/Classroom/Center/ViolatingPersonalSpace/Center12T10_ViolatingPersonalSpace_006.mp4,PreViolence,Classroom,Center,ViolatingPersonalSpace
PreViolence/Corridor/Bottom/Pointing/Bottom16T11_Pointing_006.mp4,PreViolence,Corridor,Bottom,Pointing
Violence/Classroom/Top/Hitting/Top26T10_Hitting_002.mp4,Violence,Classroom,Top,Hitting
Violence/Classroom/Top/Strangling/Top26T10_Strangling_031.mp4,Violence,Classroom,Top,Strangling
Violence/Classroom/Bottom/Strangling/Bottom26T10_Strangling_023.mp4,Violence,Classroom,Bottom,Strangling
Violence/Corridor/Top/Kicking/Top9T11_Kicking_003.mp4,Violence,Corridor,Top,Kicking
Violence/Corridor/Top/StrikingWithObject/Top16T11_StrikingWithObject_006.mp4,Violence,Corridor,Top,StrikingWithObject
PreViolence/Classroom/Center/ViolatingPersonalSpace/Center12T10_ViolatingPersonalSpace_003.mp4,PreViolence,Classroom,Center,ViolatingPersonalSpace
Violence/Corridor/Top/Headlock/Top16T11_Headlock_008.mp4,Violence,Corridor,Top,Headlock
Violence/Classroom/Top/Hitting/Top26T10_Hitting_016.mp4,Violence,Classroom,Top,Hitting
NonViolence/Classroom/Top/Top12T10_NonViolence_011.mp4,NonViolence,Classroom,Top,Top
PreViolence/Classroom/Top/CollarGrabbing/Top8T10_CollarGrabbing_012.mp4,PreViolence,Classroom,Top,CollarGrabbing
Violence/Corridor/Bottom/PhysicalStruggle/Bottom16T11_PhysicalStruggle_021.mp4,Violence,Corridor,Bottom,PhysicalStruggle
NonViolence/Classroom/Bottom/Bottom7T10_NonViolence_055.mp4,NonViolence,Classroom,Bottom,Bottom
Violence/Classroom/Center/Strangling/Center12T10_Strangling_013.mp4,Violence,Classroom,Center,Strangling
Violence/Corridor/Bottom/Headlock/Bottom9T11_Headlock_018.mp4,Violence,Corridor,Bottom,Headlock
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_015.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Classroom/Top/Kicking/Top26T10_Kicking_008.mp4,Violence,Classroom,Top,Kicking
Violence/Classroom/Bottom/Hitting/Bottom26T10_Hitting_025.mp4,Violence,Classroom,Bottom,Hitting
NonViolence/Corridor/Top/Top9T11_NonViolence_079.mp4,NonViolence,Corridor,Top,Top
Violence/Corridor/Bottom/PhysicalStruggle/Bottom16T11_PhysicalStruggle_009.mp4,Violence,Corridor,Bottom,PhysicalStruggle
Violence/Classroom/Top/Hitting/Top26T10_Hitting_019.mp4,Violence,Classroom,Top,Hitting
NonViolence/Classroom/Center/Center26T10_NonViolence_043.mp4,NonViolence,Classroom,Center,Center
Violence/Corridor/Top/Strangling/Top9T11_Strangling_008.mp4,Violence,Corridor,Top,Strangling
Violence/Classroom/Center/Kicking/Center26T10_Kicking_001.mp4,Violence,Classroom,Center,Kicking
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_060.mp4,NonViolence,Corridor,Bottom,Bottom
PreViolence/Classroom/Bottom/KnuckleCracking/Bottom8T10_KnuckleCracking_014.mp4,PreViolence,Classroom,Bottom,KnuckleCracking
PreViolence/Classroom/Bottom/KnuckleCracking/Bottom12T10_KnuckleCracking_007.mp4,PreViolence,Classroom,Bottom,KnuckleCracking
PreViolence/Classroom/Bottom/KnuckleCracking/Bottom12T10_KnuckleCracking_014.mp4,PreViolence,Classroom,Bottom,KnuckleCracking
PreViolence/Corridor/Bottom/Pointing/Bottom16T11_Pointing_010.mp4,PreViolence,Corridor,Bottom,Pointing
PreViolence/Classroom/Top/PunchingOnesOwnHand/Top12T10_PunchingOnesOwnHand_011.mp4,PreViolence,Classroom,Top,PunchingOnesOwnHand
PreViolence/Classroom/Center/PunchingOnesOwnHand/Center12T10_PunchingOnesOwnHand_008.mp4,PreViolence,Classroom,Center,PunchingOnesOwnHand
Violence/Classroom/Bottom/Strangling/Bottom26T10_Strangling_006.mp4,Violence,Classroom,Bottom,Strangling
PreViolence/Classroom/Bottom/Pointing/Bottom12T10_Pointing_007.mp4,PreViolence,Classroom,Bottom,Pointing
NonViolence/Classroom/Bottom/Bottom26T10_NonViolence_031.mp4,NonViolence,Classroom,Bottom,Bottom
Violence/Corridor/Bottom/KneeStrike/Bottom16T11_KneeStrike_019.mp4,Violence,Corridor,Bottom,KneeStrike
Violence/Corridor/Bottom/Kicking/Bottom16T11_Kicking_006.mp4,Violence,Corridor,Bottom,Kicking
Violence/Corridor/Top/KneeStrike/Top16T11_KneeStrike_003.mp4,Violence,Corridor,Top,KneeStrike
NonViolence/Classroom/Center/Center7T10_NonViolence_029.mp4,NonViolence,Classroom,Center,Center
PreViolence/Classroom/Bottom/StretchingArmsShoulders/Bottom8T10_StretchingArmsShoulders_004.mp4,PreViolence,Classroom,Bottom,StretchingArmsShoulders
Violence/Corridor/Top/Headlock/Top9T11_Headlock_003.mp4,Violence,Corridor,Top,Headlock
PreViolence/Classroom/Top/CollarGrabbing/Top8T10_CollarGrabbing_005.mp4,PreViolence,Classroom,Top,CollarGrabbing
Violence/Classroom/Top/Strangling/Top26T10_Strangling_032.mp4,Violence,Classroom,Top,Strangling
Violence/Classroom/Center/Strangling/Center26T10_Strangling_024.mp4,Violence,Classroom,Center,Strangling
NonViolence/Corridor/Top/Top9T11_NonViolence_088.mp4,NonViolence,Corridor,Top,Top
NonViolence/Corridor/Top/Top16T11_NonViolence_077.mp4,NonViolence,Corridor,Top,Top
PreViolence/Classroom/Bottom/StretchingArmsShoulders/Bottom12T10_StretchingArmsShoulders_010.mp4,PreViolence,Classroom,Bottom,StretchingArmsShoulders
PreViolence/Classroom/Center/CollarGrabbing/Center8T10_CollarGrabbing_014.mp4,PreViolence,Classroom,Center,CollarGrabbing
NonViolence/Corridor/Top/Top9T11_NonViolence_050.mp4,NonViolence,Corridor,Top,Top
NonViolence/Classroom/Bottom/Bottom26T10_NonViolence_009.mp4,NonViolence,Classroom,Bottom,Bottom
PreViolence/Classroom/Center/Pointing/Center12T10_Pointing_007.mp4,PreViolence,Classroom,Center,Pointing
PreViolence/Corridor/Top/Pushing/Top9T11_Pushing_010.mp4,PreViolence,Corridor,Top,Pushing
Violence/Classroom/Top/Hitting/Top12T10_Hitting_015.mp4,Violence,Classroom,Top,Hitting
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_160.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Classroom/Center/Center26T10_NonViolence_002.mp4,NonViolence,Classroom,Center,Center
NonViolence/Corridor/Bottom/Bottom9T11_NonViolence_032.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Corridor/Top/Top16T11_NonViolence_119.mp4,NonViolence,Corridor,Top,Top
NonViolence/Classroom/Center/Center7T10_NonViolence_026.mp4,NonViolence,Classroom,Center,Center
NonViolence/Corridor/Bottom/Bottom9T11_NonViolence_007.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Classroom/Top/Kicking/Top12T10_Kicking_001.mp4,Violence,Classroom,Top,Kicking
PreViolence/Classroom/Top/Pushing/Top8T10_Pushing_021.mp4,PreViolence,Classroom,Top,Pushing
NonViolence/Corridor/Top/Top16T11_NonViolence_019.mp4,NonViolence,Corridor,Top,Top
PreViolence/Corridor/Bottom/Pointing/Bottom9T11_Pointing_018.mp4,PreViolence,Corridor,Bottom,Pointing
Violence/Classroom/Bottom/Headlock/Bottom26T10_Headlock_016.mp4,Violence,Classroom,Bottom,Headlock
Violence/Corridor/Bottom/Kicking/Bottom9T11_Kicking_008.mp4,Violence,Corridor,Bottom,Kicking
PreViolence/Corridor/Bottom/Pushing/Bottom9T11_Pushing_007.mp4,PreViolence,Corridor,Bottom,Pushing
PreViolence/Classroom/Bottom/KnuckleCracking/Bottom8T10_KnuckleCracking_019.mp4,PreViolence,Classroom,Bottom,KnuckleCracking
NonViolence/Corridor/Bottom/Bottom9T11_NonViolence_040.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Corridor/Top/Top16T11_NonViolence_126.mp4,NonViolence,Corridor,Top,Top
Violence/Corridor/Top/StrikingWithObject/Top16T11_StrikingWithObject_010.mp4,Violence,Corridor,Top,StrikingWithObject
NonViolence/Classroom/Bottom/Bottom12T10_NonViolence_004.mp4,NonViolence,Classroom,Bottom,Bottom
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_140.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Corridor/Top/Top9T11_NonViolence_025.mp4,NonViolence,Corridor,Top,Top
Violence/Classroom/Top/StrikingWithObject/Top26T10_StrikingWithObject_005.mp4,Violence,Classroom,Top,StrikingWithObject
PreViolence/Classroom/Top/CollarGrabbing/Top8T10_CollarGrabbing_026.mp4,PreViolence,Classroom,Top,CollarGrabbing
PreViolence/Classroom/Center/StretchingArmsShoulders/Center12T10_StretchingArmsShoulders_012.mp4,PreViolence,Classroom,Center,StretchingArmsShoulders
PreViolence/Classroom/Bottom/KnuckleCracking/Bottom8T10_KnuckleCracking_003.mp4,PreViolence,Classroom,Bottom,KnuckleCracking
PreViolence/Corridor/Bottom/Pointing/Bottom9T11_Pointing_002.mp4,PreViolence,Corridor,Bottom,Pointing
PreViolence/Classroom/Center/Pointing/Center12T10_Pointing_008.mp4,PreViolence,Classroom,Center,Pointing
PreViolence/Classroom/Bottom/ViolatingPersonalSpace/Bottom12T10_RestrictingVictimMovement_018.mp4,PreViolence,Classroom,Bottom,ViolatingPersonalSpace
Violence/Classroom/Center/Strangling/Center12T10_Strangling_024.mp4,Violence,Classroom,Center,Strangling
Violence/Classroom/Top/Hitting/Top26T10_Hitting_025.mp4,Violence,Classroom,Top,Hitting
PreViolence/Classroom/Center/PunchingOnesOwnHand/Center8T10_PunchingOnesOwnHand_014.mov,PreViolence,Classroom,Center,PunchingOnesOwnHand
PreViolence/Classroom/Top/ViolatingPersonalSpace/Top12T10_RestrictingVictimMovement_025.mp4,PreViolence,Classroom,Top,ViolatingPersonalSpace
Violence/Classroom/Top/KneeStrike/Top26T10_KneeStrike_012.mp4,Violence,Classroom,Top,KneeStrike
Violence/Corridor/Bottom/Kicking/Bottom16T11_Kicking_014.mp4,Violence,Corridor,Bottom,Kicking
Violence/Classroom/Bottom/Headlock/Bottom26T10_Headlock_011.mp4,Violence,Classroom,Bottom,Headlock
PreViolence/Classroom/Center/StretchingArmsShoulders/Center12T10_StretchingArmsShoulders_008.mp4,PreViolence,Classroom,Center,StretchingArmsShoulders
NonViolence/Classroom/Center/Center7T10_NonViolence_007.mp4,NonViolence,Classroom,Center,Center
PreViolence/Classroom/Center/CollarGrabbing/Center8T10_CollarGrabbing_009.mp4,PreViolence,Classroom,Center,CollarGrabbing
PreViolence/Corridor/Top/StretchingArmsShoulders/Top9T11_StretchingArmsShoulders_005.mp4,PreViolence,Corridor,Top,StretchingArmsShoulders
Violence/Classroom/Center/Hitting/Center12T10_Hitting_017.mp4,Violence,Classroom,Center,Hitting
NonViolence/Corridor/Bottom/Bottom9T11_NonViolence_009.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Corridor/Top/Top9T11_NonViolence_090.mp4,NonViolence,Corridor,Top,Top
PreViolence/Classroom/Bottom/StretchingArmsShoulders/Bottom8T10_StretchingArmsShoulders_006.mp4,PreViolence,Classroom,Bottom,StretchingArmsShoulders
Violence/Classroom/Center/PhysicalStruggle/Center12T10_PhysicalStruggle_010.mp4,Violence,Classroom,Center,PhysicalStruggle
PreViolence/Corridor/Top/ViolatingPersonalSpace/Top9T11_RestrictingVictimMovement_012.mp4,PreViolence,Corridor,Top,ViolatingPersonalSpace
NonViolence/Corridor/Top/Top9T11_NonViolence_068.mp4,NonViolence,Corridor,Top,Top
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_019.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Classroom/Center/Strangling/Center26T10_Strangling_021.mp4,Violence,Classroom,Center,Strangling
PreViolence/Corridor/Bottom/ViolatingPersonalSpace/Bottom9T11_RestrictingVictimMovement_012.mp4,PreViolence,Corridor,Bottom,ViolatingPersonalSpace
PreViolence/Corridor/Bottom/Pushing/Bottom9T11_Pushing_014.mp4,PreViolence,Corridor,Bottom,Pushing
NonViolence/Classroom/Center/Center12T10_NonViolence_003.mp4,NonViolence,Classroom,Center,Center
NonViolence/Classroom/Top/Top26T10_NonViolence_034.mp4,NonViolence,Classroom,Top,Top
PreViolence/Classroom/Top/Pushing/Top8T10_Pushing_020.mp4,PreViolence,Classroom,Top,Pushing
PreViolence/Corridor/Top/Pointing/Top9T11_Pointing_008.mp4,PreViolence,Corridor,Top,Pointing
NonViolence/Classroom/Center/Center26T10_NonViolence_045.mp4,NonViolence,Classroom,Center,Center
PreViolence/Classroom/Bottom/CollarGrabbing/Bottom8T10_CollarGrabbing_016.mp4,PreViolence,Classroom,Bottom,CollarGrabbing
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_159.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Corridor/Bottom/Strangling/Bottom9T11_Strangling_015.mp4,Violence,Corridor,Bottom,Strangling
PreViolence/Classroom/Bottom/PunchingOnesOwnHand/Bottom8T10_PunchingOnesOwnHand_002.mp4,PreViolence,Classroom,Bottom,PunchingOnesOwnHand
PreViolence/Classroom/Center/StretchingArmsShoulders/Center12T10_StretchingArmsShoulders_004.mp4,PreViolence,Classroom,Center,StretchingArmsShoulders
Violence/Classroom/Bottom/KneeStrike/Bottom26T10_KneeStrike_002.mp4,Violence,Classroom,Bottom,KneeStrike
PreViolence/Classroom/Bottom/Pointing/Bottom8T10_Pointing_016.mp4,PreViolence,Classroom,Bottom,Pointing
PreViolence/Corridor/Bottom/Pushing/Bottom9T11_Pushing_005.mp4,PreViolence,Corridor,Bottom,Pushing
PreViolence/Classroom/Bottom/PunchingOnesOwnHand/Bottom12T10_PunchingOnesOwnHand_007.mp4,PreViolence,Classroom,Bottom,PunchingOnesOwnHand
Violence/Classroom/Center/Headlock/Center26T10_Headlock_016.mp4,Violence,Classroom,Center,Headlock
PreViolence/Classroom/Bottom/ViolatingPersonalSpace/Bottom12T10_RestrictingVictimMovement_015.mp4,PreViolence,Classroom,Bottom,ViolatingPersonalSpace
PreViolence/Classroom/Bottom/Pointing/Bottom8T10_Pointing_003.mp4,PreViolence,Classroom,Bottom,Pointing
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_120.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_077.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Corridor/Bottom/KneeStrike/Bottom16T11_KneeStrike_010.mp4,Violence,Corridor,Bottom,KneeStrike
PreViolence/Classroom/Top/Pushing/Top8T10_Pushing_013.mp4,PreViolence,Classroom,Top,Pushing
Violence/Classroom/Center/Headlock/Center26T10_Headlock_009.mp4,Violence,Classroom,Center,Headlock
PreViolence/Corridor/Top/Pointing/Top9T11_Pointing_003.mp4,PreViolence,Corridor,Top,Pointing
Violence/Corridor/Bottom/PhysicalStruggle/Bottom16T11_PhysicalStruggle_023.mp4,Violence,Corridor,Bottom,PhysicalStruggle
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_065.mp4,NonViolence,Corridor,Bottom,Bottom
PreViolence/Classroom/Center/CollarGrabbing/Center12T10_CollarGrabbing_007.mp4,PreViolence,Classroom,Center,CollarGrabbing
NonViolence/Classroom/Top/Top12T10_NonViolence_014.mp4,NonViolence,Classroom,Top,Top
PreViolence/Corridor/Top/Pushing/Top9T11_Pushing_016.mp4,PreViolence,Corridor,Top,Pushing
NonViolence/Classroom/Center/Center7T10_NonViolence_046.mp4,NonViolence,Classroom,Center,Center
NonViolence/Classroom/Bottom/Bottom7T10_NonViolence_029.mp4,NonViolence,Classroom,Bottom,Bottom
Violence/Corridor/Top/Headlock/Top9T11_Headlock_022.mp4,Violence,Corridor,Top,Headlock
PreViolence/Classroom/Top/Pointing/Top12T10_Pointing_016.mp4,PreViolence,Classroom,Top,Pointing
Violence/Classroom/Center/Headlock/Center12T10_Headlock_017.mp4,Violence,Classroom,Center,Headlock
NonViolence/Classroom/Bottom/Bottom7T10_NonViolence_027.mp4,NonViolence,Classroom,Bottom,Bottom
Violence/Classroom/Center/Kicking/Center26T10_Kicking_002.mp4,Violence,Classroom,Center,Kicking
NonViolence/Classroom/Center/Center7T10_NonViolence_003.mp4,NonViolence,Classroom,Center,Center
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_053.mp4,NonViolence,Corridor,Bottom,Bottom
PreViolence/Classroom/Center/CollarGrabbing/Center12T10_CollarGrabbing_003.mp4,PreViolence,Classroom,Center,CollarGrabbing
PreViolence/Classroom/Top/CollarGrabbing/Top8T10_CollarGrabbing_007.mp4,PreViolence,Classroom,Top,CollarGrabbing
Violence/Corridor/Top/Strangling/Top9T11_Strangling_012.mp4,Violence,Corridor,Top,Strangling
NonViolence/Corridor/Top/Top9T11_NonViolence_002.mp4,NonViolence,Corridor,Top,Top
NonViolence/Classroom/Center/Center7T10_NonViolence_004.mp4,NonViolence,Classroom,Center,Center
PreViolence/Classroom/Top/Pointing/Top8T10_Pointing_010.mp4,PreViolence,Classroom,Top,Pointing
NonViolence/Corridor/Top/Top16T11_NonViolence_095.mp4,NonViolence,Corridor,Top,Top
NonViolence/Classroom/Bottom/Bottom26T10_NonViolence_040.mp4,NonViolence,Classroom,Bottom,Bottom
Violence/Classroom/Bottom/Kicking/Bottom26T10_Kicking_007.mp4,Violence,Classroom,Bottom,Kicking
PreViolence/Classroom/Top/KnuckleCracking/Top8T10_KnuckleCracking_001.mp4,PreViolence,Classroom,Top,KnuckleCracking
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_062.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Corridor/Top/KneeStrike/Top16T11_KneeStrike_004.mp4,Violence,Corridor,Top,KneeStrike
Violence/Corridor/Top/StrikingWithObject/Top16T11_StrikingWithObject_001.mp4,Violence,Corridor,Top,StrikingWithObject
Violence/Classroom/Bottom/Strangling/Bottom26T10_Strangling_028.mp4,Violence,Classroom,Bottom,Strangling
Violence/Classroom/Center/Kicking/Center26T10_Kicking_006.mp4,Violence,Classroom,Center,Kicking
NonViolence/Classroom/Bottom/Bottom26T10_NonViolence_003.mp4,NonViolence,Classroom,Bottom,Bottom
NonViolence/Corridor/Top/Top9T11_NonViolence_019.mp4,NonViolence,Corridor,Top,Top
Violence/Classroom/Top/Hitting/Top12T10_Hitting_009.mp4,Violence,Classroom,Top,Hitting
NonViolence/Corridor/Top/Top16T11_NonViolence_056.mp4,NonViolence,Corridor,Top,Top
Violence/Corridor/Top/Strangling/Top9T11_Strangling_005.mp4,Violence,Corridor,Top,Strangling
Violence/Corridor/Bottom/KneeStrike/Bottom16T11_KneeStrike_014.mp4,Violence,Corridor,Bottom,KneeStrike
PreViolence/Classroom/Top/StretchingArmsShoulders/Top8T10_StretchingArmsShoulders_022.mp4,PreViolence,Classroom,Top,StretchingArmsShoulders
NonViolence/Classroom/Top/Top12T10_NonViolence_002.mp4,NonViolence,Classroom,Top,Top
Violence/Corridor/Bottom/KneeStrike/Bottom9T11_KneeStrike_012.mp4,Violence,Corridor,Bottom,KneeStrike
NonViolence/Corridor/Top/Top16T11_NonViolence_006.mp4,NonViolence,Corridor,Top,Top
NonViolence/Classroom/Top/Top12T10_NonViolence_004.mp4,NonViolence,Classroom,Top,Top
PreViolence/Classroom/Bottom/Pushing/Bottom8T10_Pushing_001.mp4,PreViolence,Classroom,Bottom,Pushing
NonViolence/Corridor/Top/Top16T11_NonViolence_117.mp4,NonViolence,Corridor,Top,Top
NonViolence/Classroom/Bottom/Bottom26T10_NonViolence_044.mp4,NonViolence,Classroom,Bottom,Bottom
Violence/Classroom/Top/KneeStrike/Top26T10_KneeStrike_015.mp4,Violence,Classroom,Top,KneeStrike
NonViolence/Corridor/Top/Top16T11_NonViolence_108.mp4,NonViolence,Corridor,Top,Top
NonViolence/Classroom/Bottom/Bottom7T10_NonViolence_006.mp4,NonViolence,Classroom,Bottom,Bottom
Violence/Classroom/Center/Headlock/Center12T10_Headlock_014.mp4,Violence,Classroom,Center,Headlock
Violence/Corridor/Bottom/StrikingWithObject/Bottom16T11_StrikingWithObject_006.mp4,Violence,Corridor,Bottom,StrikingWithObject
Violence/Corridor/Top/Hitting/Top9T11_Hitting_006.mp4,Violence,Corridor,Top,Hitting
PreViolence/Classroom/Bottom/ViolatingPersonalSpace/Bottom12T10_RestrictingVictimMovement_020.mp4,PreViolence,Classroom,Bottom,ViolatingPersonalSpace
Violence/Classroom/Center/Strangling/Center26T10_Strangling_025.mp4,Violence,Classroom,Center,Strangling
PreViolence/Classroom/Center/Pushing/Center12T10_Pushing_018.mp4,PreViolence,Classroom,Center,Pushing
Violence/Corridor/Bottom/KneeStrike/Bottom16T11_KneeStrike_004.mp4,Violence,Corridor,Bottom,KneeStrike
NonViolence/Classroom/Bottom/Bottom7T10_NonViolence_047.mp4,NonViolence,Classroom,Bottom,Bottom
Violence/Classroom/Bottom/Headlock/Bottom26T10_Headlock_008.mp4,Violence,Classroom,Bottom,Headlock
PreViolence/Classroom/Center/PunchingOnesOwnHand/Center12T10_PunchingOnesOwnHand_005.mp4,PreViolence,Classroom,Center,PunchingOnesOwnHand
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_046.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Classroom/Bottom/Strangling/Bottom26T10_Strangling_001.mp4,Violence,Classroom,Bottom,Strangling
PreViolence/Classroom/Center/StretchingArmsShoulders/Center12T10_StretchingArmsShoulders_009.mp4,PreViolence,Classroom,Center,StretchingArmsShoulders
NonViolence/Corridor/Bottom/Bottom9T11_NonViolence_016.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Corridor/Top/Top9T11_NonViolence_046.mp4,NonViolence,Corridor,Top,Top
PreViolence/Corridor/Top/KnuckleCracking/Top9T11_KnuckleCracking_004.mp4,PreViolence,Corridor,Top,KnuckleCracking
NonViolence/Corridor/Top/Top9T11_NonViolence_075.mp4,NonViolence,Corridor,Top,Top
Violence/Corridor/Top/Strangling/Top9T11_Strangling_002.mp4,Violence,Corridor,Top,Strangling
Violence/Corridor/Bottom/Kicking/Bottom16T11_Kicking_007.mp4,Violence,Corridor,Bottom,Kicking
NonViolence/Classroom/Bottom/Bottom26T10_NonViolence_043.mp4,NonViolence,Classroom,Bottom,Bottom
PreViolence/Classroom/Center/PunchingOnesOwnHand/Center12T10_PunchingOnesOwnHand_006.mp4,PreViolence,Classroom,Center,PunchingOnesOwnHand
PreViolence/Classroom/Top/StretchingArmsShoulders/Top8T10_StretchingArmsShoulders_006.mp4,PreViolence,Classroom,Top,StretchingArmsShoulders
Violence/Corridor/Bottom/Headlock/Bottom9T11_Headlock_025.mp4,Violence,Corridor,Bottom,Headlock
NonViolence/Classroom/Top/Top7T10_NonViolence_027.mp4,NonViolence,Classroom,Top,Top
NonViolence/Classroom/Top/Top26T10_NonViolence_013.mp4,NonViolence,Classroom,Top,Top
NonViolence/Classroom/Center/Center7T10_NonViolence_009.mp4,NonViolence,Classroom,Center,Center
NonViolence/Corridor/Top/Top16T11_NonViolence_102.mp4,NonViolence,Corridor,Top,Top
Violence/Classroom/Center/Strangling/Center12T10_Strangling_014.mp4,Violence,Classroom,Center,Strangling
PreViolence/Classroom/Top/StretchingArmsShoulders/Top8T10_StretchingArmsShoulders_005.mp4,PreViolence,Classroom,Top,StretchingArmsShoulders
NonViolence/Classroom/Center/Center8T10_NonViolence_023.mp4,NonViolence,Classroom,Center,Center
PreViolence/Classroom/Center/PunchingOnesOwnHand/Center8T10_PunchingOnesOwnHand_011.mp4,PreViolence,Classroom,Center,PunchingOnesOwnHand
PreViolence/Classroom/Center/ViolatingPersonalSpace/Center12T10_RestrictingVictimMovement_007.mp4,PreViolence,Classroom,Center,ViolatingPersonalSpace
Violence/Corridor/Bottom/Strangling/Bottom9T11_Strangling_017.mp4,Violence,Corridor,Bottom,Strangling
PreViolence/Classroom/Top/Pushing/Top8T10_Pushing_023.mp4,PreViolence,Classroom,Top,Pushing
PreViolence/Classroom/Top/ViolatingPersonalSpace/Top12T10_RestrictingVictimMovement_016.mp4,PreViolence,Classroom,Top,ViolatingPersonalSpace
PreViolence/Classroom/Bottom/PunchingOnesOwnHand/Bottom12T10_PunchingOnesOwnHand_020.mp4,PreViolence,Classroom,Bottom,PunchingOnesOwnHand
Violence/Corridor/Bottom/KneeStrike/Bottom9T11_KneeStrike_005.mp4,Violence,Corridor,Bottom,KneeStrike
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_107.mp4,NonViolence,Corridor,Bottom,Bottom
PreViolence/Classroom/Center/KnuckleCracking/Center8T10_KnuckleCracking_018.mov,PreViolence,Classroom,Center,KnuckleCracking
PreViolence/Classroom/Bottom/Pushing/Bottom8T10_Pushing_017.mp4,PreViolence,Classroom,Bottom,Pushing
Violence/Classroom/Top/Headlock/Top26T10_Headlock_006.mp4,Violence,Classroom,Top,Headlock
Violence/Classroom/Top/Headlock/Top26T10_Headlock_010.mp4,Violence,Classroom,Top,Headlock
Violence/Corridor/Top/Headlock/Top9T11_Headlock_026.mp4,Violence,Corridor,Top,Headlock
PreViolence/Classroom/Top/PunchingOnesOwnHand/Top12T10_PunchingOnesOwnHand_005.mp4,PreViolence,Classroom,Top,PunchingOnesOwnHand
PreViolence/Classroom/Top/Pointing/Top8T10_Pointing_018.mp4,PreViolence,Classroom,Top,Pointing
Violence/Classroom/Bottom/Headlock/Bottom26T10_Headlock_012.mp4,Violence,Classroom,Bottom,Headlock
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_109.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Classroom/Center/Center8T10_NonViolence_014.mp4,NonViolence,Classroom,Center,Center
NonViolence/Classroom/Top/Top26T10_NonViolence_017.mp4,NonViolence,Classroom,Top,Top
PreViolence/Corridor/Bottom/Pointing/Bottom16T11_Pointing_005.mp4,PreViolence,Corridor,Bottom,Pointing
NonViolence/Corridor/Top/Top16T11_NonViolence_089.mp4,NonViolence,Corridor,Top,Top
PreViolence/Corridor/Bottom/PunchingOnesOwnHand/Bottom9T11_PunchingOnesOwnHand_002.mp4,PreViolence,Corridor,Bottom,PunchingOnesOwnHand
NonViolence/Classroom/Top/Top7T10_NonViolence_014.mp4,NonViolence,Classroom,Top,Top
NonViolence/Corridor/Top/Top9T11_NonViolence_092.mp4,NonViolence,Corridor,Top,Top
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_028.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Classroom/Bottom/Strangling/Bottom26T10_Strangling_033.mp4,Violence,Classroom,Bottom,Strangling
