video,class,scene,angle,behavior
Violence/Corridor/Bottom/KneeStrike/Bottom9T11_KneeStrike_011.mp4,Violence,Corridor,Bottom,KickingAttack
PreViolence/Classroom/Center/Pointing/Center8T10_Pointing_002.mov,PreViolence,Classroom,Center,Pointing
Violence/Classroom/Center/Hitting/Center12T10_Hitting_007.mp4,Violence,Classroom,Center,Hitting
Violence/Classroom/Top/Kicking/Top26T10_Kicking_013.mp4,Violence,Classroom,Top,KickingAttack
Violence/Classroom/Bottom/Strangling/Bottom12T10_Strangling_012.mp4,Violence,Classroom,Bottom,Strangling
Violence/Corridor/Top/Strangling/Top9T11_Strangling_014.mp4,Violence,Corridor,Top,Strangling
Violence/Corridor/Bottom/KneeStrike/Bottom16T11_KneeStrike_019.mp4,Violence,Corridor,Bottom,KickingAttack
Violence/Classroom/Center/Hitting/Center12T10_Hitting_017.mp4,Violence,Classroom,Center,Hitting
Violence/Corridor/Bottom/Headlock/Bottom9T11_Headlock_030.mp4,Violence,Corridor,Bottom,Headlock
Violence/Classroom/Bottom/Hitting/Bottom26T10_Hitting_032.mp4,Violence,Classroom,Bottom,Hitting
Violence/Classroom/Bottom/Hitting/Bottom26T10_Hitting_009.mp4,Violence,Classroom,Bottom,Hitting
PreViolence/Corridor/Bottom/Pointing/Bottom9T11_Pointing_016.mp4,PreViolence,Corridor,Bottom,Pointing
PreViolence/Classroom/Top/Pointing/Top8T10_Pointing_006.mp4,PreViolence,Classroom,Top,Pointing
Violence/Classroom/Top/Strangling/Top26T10_Strangling_006.mp4,Violence,Classroom,Top,Strangling
Violence/Corridor/Top/Kicking/Top9T11_Kicking_004.mp4,Violence,Corridor,Top,KickingAttack
Violence/Corridor/Bottom/Strangling/Bottom16T11_Strangling_005.mp4,Violence,Corridor,Bottom,Strangling
PreViolence/Corridor/Bottom/Pushing/Bottom9T11_Pushing_008.mp4,PreViolence,Corridor,Bottom,Pushing
Violence/Classroom/Top/Hitting/Top26T10_Hitting_015.mp4,Violence,Classroom,Top,Hitting
PreViolence/Classroom/Top/Pointing/Top8T10_Pointing_004.mp4,PreViolence,Classroom,Top,Pointing
Violence/Classroom/Top/KneeStrike/Top26T10_KneeStrike_001.mp4,Violence,Classroom,Top,KickingAttack
PreViolence/Classroom/Bottom/Pushing/Bottom8T10_Pushing_010.mp4,PreViolence,Classroom,Bottom,Pushing
Violence/Classroom/Bottom/Strangling/Bottom12T10_Strangling_017.mp4,Violence,Classroom,Bottom,Strangling
Violence/Corridor/Bottom/KneeStrike/Bottom16T11_KneeStrike_014.mp4,Violence,Corridor,Bottom,KickingAttack
Violence/Classroom/Center/Hitting/Center26T10_Hitting_012.mp4,Violence,Classroom,Center,Hitting
Violence/Classroom/Center/Strangling/Center12T10_Strangling_018.mp4,Violence,Classroom,Center,Strangling
Violence/Classroom/Bottom/Hitting/Bottom26T10_Hitting_017.mp4,Violence,Classroom,Bottom,Hitting
Violence/Corridor/Bottom/Kicking/Bottom9T11_Kicking_010.mp4,Violence,Corridor,Bottom,KickingAttack
Violence/Corridor/Bottom/Headlock/Bottom9T11_Headlock_017.mp4,Violence,Corridor,Bottom,Headlock
Violence/Corridor/Bottom/Hitting/Bottom16T11_Hitting_003.mp4,Violence,Corridor,Bottom,Hitting
PreViolence/Corridor/Top/Pointing/Top9T11_Pointing_007.mp4,PreViolence,Corridor,Top,Pointing
PreViolence/Corridor/Top/Pointing/Top9T11_Pointing_016.mp4,PreViolence,Corridor,Top,Pointing
Violence/Corridor/Bottom/Kicking/Bottom16T11_Kicking_014.mp4,Violence,Corridor,Bottom,KickingAttack
PreViolence/Classroom/Bottom/Pointing/Bottom12T10_Pointing_003.mp4,PreViolence,Classroom,Bottom,Pointing
PreViolence/Corridor/Bottom/Pointing/Bottom9T11_Pointing_020.mp4,PreViolence,Corridor,Bottom,Pointing
Violence/Classroom/Top/Strangling/Top26T10_Strangling_004.mp4,Violence,Classroom,Top,Strangling
Violence/Classroom/Top/Kicking/Top26T10_Kicking_017.mp4,Violence,Classroom,Top,KickingAttack
Violence/Classroom/Center/Strangling/Center26T10_Strangling_018.mp4,Violence,Classroom,Center,Strangling
PreViolence/Classroom/Center/Pointing/Center8T10_Pointing_015.mov,PreViolence,Classroom,Center,Pointing
PreViolence/Corridor/Bottom/Pointing/Bottom9T11_Pointing_005.mp4,PreViolence,Corridor,Bottom,Pointing
PreViolence/Classroom/Center/Pointing/Center8T10_Pointing_017.mp4,PreViolence,Classroom,Center,Pointing
Violence/Classroom/Top/Strangling/Top26T10_Strangling_026.mp4,Violence,Classroom,Top,Strangling
PreViolence/Corridor/Bottom/Pushing/Bottom9T11_Pushing_001.mp4,PreViolence,Corridor,Bottom,Pushing
Violence/Corridor/Bottom/Headlock/Bottom9T11_Headlock_012.mp4,Violence,Corridor,Bottom,Headlock
Violence/Corridor/Bottom/Headlock/Bottom9T11_Headlock_014.mp4,Violence,Corridor,Bottom,Headlock
PreViolence/Corridor/Top/Pointing/Top9T11_Pointing_009.mp4,PreViolence,Corridor,Top,Pointing
Violence/Corridor/Bottom/Strangling/Bottom16T11_Strangling_001.mp4,Violence,Corridor,Bottom,Strangling
Violence/Corridor/Bottom/Headlock/Bottom9T11_Headlock_027.mp4,Violence,Corridor,Bottom,Headlock
Violence/Classroom/Top/Headlock/Top26T10_Headlock_013.mp4,Violence,Classroom,Top,Headlock
Violence/Classroom/Top/Headlock/Top26T10_Headlock_030.mp4,Violence,Classroom,Top,Headlock
PreViolence/Classroom/Top/Pushing/Top8T10_Pushing_006.mp4,PreViolence,Classroom,Top,Pushing
Violence/Classroom/Center/Hitting/Center26T10_Hitting_003.mp4,Violence,Classroom,Center,Hitting
PreViolence/Classroom/Bottom/Pointing/Bottom12T10_Pointing_006.mp4,PreViolence,Classroom,Bottom,Pointing
Violence/Classroom/Bottom/Strangling/Bottom26T10_Strangling_002.mp4,Violence,Classroom,Bottom,Strangling
Violence/Corridor/Bottom/KneeStrike/Bottom9T11_KneeStrike_006.mp4,Violence,Corridor,Bottom,KickingAttack
Violence/Classroom/Top/Kicking/Top26T10_Kicking_004.mp4,Violence,Classroom,Top,KickingAttack
Violence/Corridor/Top/Headlock/Top9T11_Headlock_022.mp4,Violence,Corridor,Top,Headlock
Violence/Classroom/Center/Strangling/Center26T10_Strangling_025.mp4,Violence,Classroom,Center,Strangling
PreViolence/Corridor/Top/Pointing/Top9T11_Pointing_013.mp4,PreViolence,Corridor,Top,Pointing
Violence/Corridor/Bottom/Strangling/Bottom9T11_Strangling_017.mp4,Violence,Corridor,Bottom,Strangling
PreViolence/Classroom/Center/Pointing/Center12T10_Pointing_002.mp4,PreViolence,Classroom,Center,Pointing
Violence/Corridor/Top/Hitting/Top9T11_Hitting_005.mp4,Violence,Corridor,Top,Hitting
Violence/Classroom/Bottom/Strangling/Bottom26T10_Strangling_017.mp4,Violence,Classroom,Bottom,Strangling
Violence/Classroom/Bottom/Hitting/Bottom26T10_Hitting_024.mp4,Violence,Classroom,Bottom,Hitting
PreViolence/Corridor/Top/CollarGrabbing/Top9T11_CollarGrabbing_006.mp4,PreViolence,Corridor,Top,CollarGrabbing
Violence/Corridor/Top/Strangling/Top9T11_Strangling_005.mp4,Violence,Corridor,Top,Strangling
PreViolence/Classroom/Bottom/CollarGrabbing/Bottom12T10_CollarGrabbing_002.mp4,PreViolence,Classroom,Bottom,CollarGrabbing
Violence/Classroom/Bottom/Strangling/Bottom12T10_Strangling_021.mp4,Violence,Classroom,Bottom,Strangling
PreViolence/Classroom/Top/CollarGrabbing/Top8T10_CollarGrabbing_005.mp4,PreViolence,Classroom,Top,CollarGrabbing
PreViolence/Classroom/Top/Pointing/Top8T10_Pointing_010.mp4,PreViolence,Classroom,Top,Pointing
PreViolence/Classroom/Bottom/Pointing/Bottom8T10_Pointing_007.mp4,PreViolence,Classroom,Bottom,Pointing
Violence/Classroom/Center/Strangling/Center26T10_Strangling_021.mp4,Violence,Classroom,Center,Strangling
Violence/Classroom/Bottom/Headlock/Bottom12T10_Headlock_008.mp4,Violence,Classroom,Bottom,Headlock
Violence/Corridor/Top/KneeStrike/Top9T11_KneeStrike_010.mp4,Violence,Corridor,Top,KickingAttack
Violence/Classroom/Top/Strangling/Top26T10_Strangling_002.mp4,Violence,Classroom,Top,Strangling
Violence/Corridor/Top/Headlock/Top9T11_Headlock_010.mp4,Violence,Corridor,Top,Headlock
Violence/Classroom/Top/Kicking/Top26T10_Kicking_014.mp4,Violence,Classroom,Top,KickingAttack
PreViolence/Classroom/Bottom/Pointing/Bottom8T10_Pointing_002.mp4,PreViolence,Classroom,Bottom,Pointing
PreViolence/Corridor/Top/CollarGrabbing/Top9T11_CollarGrabbing_004.mp4,PreViolence,Corridor,Top,CollarGrabbing
Violence/Classroom/Bottom/Kicking/Bottom26T10_Kicking_002.mp4,Violence,Classroom,Bottom,KickingAttack
Violence/Corridor/Top/Headlock/Top9T11_Headlock_027.mp4,Violence,Corridor,Top,Headlock
Violence/Classroom/Center/Strangling/Center26T10_Strangling_014.mp4,Violence,Classroom,Center,Strangling
PreViolence/Classroom/Bottom/CollarGrabbing/Bottom8T10_CollarGrabbing_015.mp4,PreViolence,Classroom,Bottom,CollarGrabbing
PreViolence/Classroom/Bottom/Pointing/Bottom8T10_Pointing_009.mp4,PreViolence,Classroom,Bottom,Pointing
PreViolence/Corridor/Bottom/Pointing/Bottom16T11_Pointing_008.mp4,PreViolence,Corridor,Bottom,Pointing
Violence/Classroom/Bottom/Strangling/Bottom26T10_Strangling_009.mp4,Violence,Classroom,Bottom,Strangling
PreViolence/Corridor/Bottom/Pushing/Bottom9T11_Pushing_017.mp4,PreViolence,Corridor,Bottom,Pushing
PreViolence/Classroom/Center/CollarGrabbing/Center12T10_CollarGrabbing_016.mp4,PreViolence,Classroom,Center,CollarGrabbing
Violence/Classroom/Center/Hitting/Center12T10_Hitting_002.mp4,Violence,Classroom,Center,Hitting
PreViolence/Classroom/Center/Pointing/Center8T10_Pointing_013.mov,PreViolence,Classroom,Center,Pointing
Violence/Classroom/Bottom/Headlock/Bottom12T10_Headlock_011.mp4,Violence,Classroom,Bottom,Headlock
Violence/Corridor/Top/KneeStrike/Top16T11_KneeStrike_001.mp4,Violence,Corridor,Top,KickingAttack
Violence/Classroom/Center/Strangling/Center12T10_Strangling_021.mp4,Violence,Classroom,Center,Strangling
Violence/Corridor/Bottom/Headlock/Bottom9T11_Headlock_015.mp4,Violence,Corridor,Bottom,Headlock
Violence/Classroom/Bottom/Headlock/Bottom12T10_Headlock_017.mp4,Violence,Classroom,Bottom,Headlock
Violence/Classroom/Bottom/Strangling/Bottom12T10_Strangling_005.mp4,Violence,Classroom,Bottom,Strangling
PreViolence/Classroom/Bottom/Pointing/Bottom12T10_Pointing_009.mp4,PreViolence,Classroom,Bottom,Pointing
Violence/Classroom/Center/Headlock/Center26T10_Headlock_002.mp4,Violence,Classroom,Center,Headlock
PreViolence/Classroom/Center/CollarGrabbing/Center8T10_CollarGrabbing_012.mp4,PreViolence,Classroom,Center,CollarGrabbing
Violence/Classroom/Top/Strangling/Top26T10_Strangling_010.mp4,Violence,Classroom,Top,Strangling
PreViolence/Classroom/Center/Pushing/Center8T10_Pushing_008.mp4,PreViolence,Classroom,Center,Pushing
PreViolence/Classroom/Top/CollarGrabbing/Top8T10_CollarGrabbing_001.mp4,PreViolence,Classroom,Top,CollarGrabbing
Violence/Corridor/Top/Headlock/Top9T11_Headlock_023.mp4,Violence,Corridor,Top,Headlock
Violence/Classroom/Center/Strangling/Center12T10_Strangling_004.mp4,Violence,Classroom,Center,Strangling
PreViolence/Classroom/Bottom/Pushing/Bottom8T10_Pushing_018.mp4,PreViolence,Classroom,Bottom,Pushing
PreViolence/Classroom/Top/CollarGrabbing/Top8T10_CollarGrabbing_025.mp4,PreViolence,Classroom,Top,CollarGrabbing
Violence/Classroom/Top/Strangling/Top26T10_Strangling_001.mp4,Violence,Classroom,Top,Strangling
Violence/Corridor/Top/KneeStrike/Top9T11_KneeStrike_014.mp4,Violence,Corridor,Top,KickingAttack
Violence/Classroom/Top/Headlock/Top26T10_Headlock_025.mp4,Violence,Classroom,Top,Headlock
PreViolence/Classroom/Top/Pushing/Top8T10_Pushing_010.mp4,PreViolence,Classroom,Top,Pushing
PreViolence/Classroom/Bottom/Pointing/Bottom8T10_Pointing_017.mp4,PreViolence,Classroom,Bottom,Pointing
Violence/Classroom/Center/Kicking/Center26T10_Kicking_008.mp4,Violence,Classroom,Center,KickingAttack
PreViolence/Classroom/Center/Pointing/Center12T10_Pointing_015.mp4,PreViolence,Classroom,Center,Pointing
Violence/Classroom/Bottom/Strangling/Bottom26T10_Strangling_020.mp4,Violence,Classroom,Bottom,Strangling
Violence/Classroom/Top/Strangling/Top26T10_Strangling_051.mp4,Violence,Classroom,Top,Strangling
Violence/Corridor/Top/Kicking/Top9T11_Kicking_010.mp4,Violence,Corridor,Top,KickingAttack
Violence/Classroom/Top/Strangling/Top26T10_Strangling_034.mp4,Violence,Classroom,Top,Strangling
PreViolence/Corridor/Top/Pushing/Top9T11_Pushing_006.mp4,PreViolence,Corridor,Top,Pushing
Violence/Classroom/Top/Hitting/Top26T10_Hitting_026.mp4,Violence,Classroom,Top,Hitting
Violence/Corridor/Bottom/Hitting/Bottom9T11_Hitting_011.mp4,Violence,Corridor,Bottom,Hitting
PreViolence/Classroom/Top/CollarGrabbing/Top8T10_CollarGrabbing_013.mp4,PreViolence,Classroom,Top,CollarGrabbing
Violence/Corridor/Bottom/Kicking/Bottom9T11_Kicking_002.mp4,Violence,Corridor,Bottom,KickingAttack
Violence/Classroom/Bottom/Strangling/Bottom12T10_Strangling_015.mp4,Violence,Classroom,Bottom,Strangling
Violence/Classroom/Bottom/Headlock/Bottom26T10_Headlock_018.mp4,Violence,Classroom,Bottom,Headlock
Violence/Corridor/Bottom/Hitting/Bottom16T11_Hitting_005.mp4,Violence,Corridor,Bottom,Hitting
Violence/Corridor/Top/Headlock/Top9T11_Headlock_018.mp4,Violence,Corridor,Top,Headlock
Violence/Corridor/Bottom/Headlock/Bottom9T11_Headlock_016.mp4,Violence,Corridor,Bottom,Headlock
Violence/Classroom/Center/Strangling/Center26T10_Strangling_023.mp4,Violence,Classroom,Center,Strangling
PreViolence/Classroom/Center/Pointing/Center12T10_Pointing_009.mp4,PreViolence,Classroom,Center,Pointing
PreViolence/Classroom/Bottom/CollarGrabbing/Bottom8T10_CollarGrabbing_010.mp4,PreViolence,Classroom,Bottom,CollarGrabbing
Violence/Corridor/Top/Strangling/Top9T11_Strangling_004.mp4,Violence,Corridor,Top,Strangling
Violence/Classroom/Top/Headlock/Top26T10_Headlock_014.mp4,Violence,Classroom,Top,Headlock
PreViolence/Classroom/Top/Pushing/Top8T10_Pushing_002.mp4,PreViolence,Classroom,Top,Pushing
Violence/Classroom/Center/Strangling/Center26T10_Strangling_020.mp4,Violence,Classroom,Center,Strangling
Violence/Classroom/Top/Hitting/Top26T10_Hitting_032.mp4,Violence,Classroom,Top,Hitting
Violence/Classroom/Center/KneeStrike/Center26T10_KneeStrike_012.mp4,Violence,Classroom,Center,KickingAttack
Violence/Classroom/Center/Headlock/Center12T10_Headlock_010.mp4,Violence,Classroom,Center,Headlock
PreViolence/Corridor/Bottom/Pointing/Bottom9T11_Pointing_012.mp4,PreViolence,Corridor,Bottom,Pointing
PreViolence/Corridor/Bottom/Pointing/Bottom16T11_Pointing_017.mp4,PreViolence,Corridor,Bottom,Pointing
Violence/Corridor/Top/Strangling/Top16T11_Strangling_003.mp4,Violence,Corridor,Top,Strangling
Violence/Corridor/Bottom/KneeStrike/Bottom16T11_KneeStrike_016.mp4,Violence,Corridor,Bottom,KickingAttack
Violence/Corridor/Top/Kicking/Top16T11_Kicking_010.mp4,Violence,Corridor,Top,KickingAttack
Violence/Classroom/Center/Hitting/Center12T10_Hitting_011.mp4,Violence,Classroom,Center,Hitting
PreViolence/Classroom/Top/Pushing/Top8T10_Pushing_008.mp4,PreViolence,Classroom,Top,Pushing
Violence/Classroom/Top/Headlock/Top26T10_Headlock_031.mp4,Violence,Classroom,Top,Headlock
Violence/Classroom/Top/Hitting/Top12T10_Hitting_013.mp4,Violence,Classroom,Top,Hitting
PreViolence/Classroom/Center/CollarGrabbing/Center8T10_CollarGrabbing_011.mp4,PreViolence,Classroom,Center,CollarGrabbing
Violence/Classroom/Top/Strangling/Top26T10_Strangling_013.mp4,Violence,Classroom,Top,Strangling
PreViolence/Classroom/Center/Pushing/Center12T10_Pushing_001.mp4,PreViolence,Classroom,Center,Pushing
PreViolence/Classroom/Bottom/Pushing/Bottom12T10_Pushing_008.mp4,PreViolence,Classroom,Bottom,Pushing
PreViolence/Corridor/Top/Pointing/Top16T11_Pointing_001.mp4,PreViolence,Corridor,Top,Pointing
Violence/Corridor/Top/Strangling/Top16T11_Strangling_002.mp4,Violence,Corridor,Top,Strangling
Violence/Classroom/Top/Headlock/Top26T10_Headlock_008.mp4,Violence,Classroom,Top,Headlock
PreViolence/Classroom/Bottom/CollarGrabbing/Bottom8T10_CollarGrabbing_006.mp4,PreViolence,Classroom,Bottom,CollarGrabbing
PreViolence/Classroom/Center/CollarGrabbing/Center8T10_CollarGrabbing_001.mp4,PreViolence,Classroom,Center,CollarGrabbing
PreViolence/Classroom/Center/CollarGrabbing/Center8T10_CollarGrabbing_015.mp4,PreViolence,Classroom,Center,CollarGrabbing
Violence/Classroom/Center/KneeStrike/Center26T10_KneeStrike_001.mp4,Violence,Classroom,Center,KickingAttack
PreViolence/Classroom/Center/CollarGrabbing/Center12T10_CollarGrabbing_002.mp4,PreViolence,Classroom,Center,CollarGrabbing
PreViolence/Corridor/Bottom/Pushing/Bottom9T11_Pushing_005.mp4,PreViolence,Corridor,Bottom,Pushing
Violence/Classroom/Top/Headlock/Top26T10_Headlock_012.mp4,Violence,Classroom,Top,Headlock
Violence/Classroom/Top/Strangling/Top26T10_Strangling_021.mp4,Violence,Classroom,Top,Strangling
PreViolence/Classroom/Bottom/Pushing/Bottom8T10_Pushing_001.mp4,PreViolence,Classroom,Bottom,Pushing
Violence/Classroom/Bottom/Headlock/Bottom26T10_Headlock_009.mp4,Violence,Classroom,Bottom,Headlock
Violence/Corridor/Top/Strangling/Top9T11_Strangling_001.mp4,Violence,Corridor,Top,Strangling
Violence/Corridor/Bottom/KneeStrike/Bottom16T11_KneeStrike_010.mp4,Violence,Corridor,Bottom,KickingAttack
PreViolence/Classroom/Bottom/CollarGrabbing/Bottom8T10_CollarGrabbing_022.mp4,PreViolence,Classroom,Bottom,CollarGrabbing
PreViolence/Classroom/Bottom/Pointing/Bottom12T10_Pointing_007.mp4,PreViolence,Classroom,Bottom,Pointing
Violence/Classroom/Bottom/Hitting/Bottom26T10_Hitting_029.mp4,Violence,Classroom,Bottom,Hitting
Violence/Classroom/Top/Hitting/Top26T10_Hitting_009.mp4,Violence,Classroom,Top,Hitting
Violence/Corridor/Top/Headlock/Top9T11_Headlock_005.mp4,Violence,Corridor,Top,Headlock
Violence/Classroom/Center/KneeStrike/Center26T10_KneeStrike_005.mp4,Violence,Classroom,Center,KickingAttack
Violence/Classroom/Top/Hitting/Top12T10_Hitting_009.mp4,Violence,Classroom,Top,Hitting
Violence/Classroom/Bottom/Hitting/Bottom26T10_Hitting_026.mp4,Violence,Classroom,Bottom,Hitting
PreViolence/Classroom/Top/Pointing/Top8T10_Pointing_002.mp4,PreViolence,Classroom,Top,Pointing
PreViolence/Classroom/Center/Pointing/Center8T10_Pointing_014.mov,PreViolence,Classroom,Center,Pointing
PreViolence/Classroom/Center/Pointing/Center12T10_Pointing_004.mp4,PreViolence,Classroom,Center,Pointing
Violence/Corridor/Top/Headlock/Top9T11_Headlock_019.mp4,Violence,Corridor,Top,Headlock
Violence/Classroom/Bottom/Headlock/Bottom12T10_Headlock_009.mp4,Violence,Classroom,Bottom,Headlock
Violence/Classroom/Center/Headlock/Center12T10_Headlock_019.mp4,Violence,Classroom,Center,Headlock
PreViolence/Classroom/Top/CollarGrabbing/Top8T10_CollarGrabbing_007.mp4,PreViolence,Classroom,Top,CollarGrabbing
PreViolence/Classroom/Center/Pushing/Center12T10_Pushing_002.mp4,PreViolence,Classroom,Center,Pushing
Violence/Classroom/Top/Headlock/Top26T10_Headlock_019.mp4,Violence,Classroom,Top,Headlock
PreViolence/Corridor/Top/Pointing/Top9T11_Pointing_005.mp4,PreViolence,Corridor,Top,Pointing
Violence/Classroom/Top/Hitting/Top12T10_Hitting_003.mp4,Violence,Classroom,Top,Hitting
Violence/Classroom/Center/Kicking/Center26T10_Kicking_007.mp4,Violence,Classroom,Center,KickingAttack
PreViolence/Classroom/Center/Pointing/Center8T10_Pointing_010.mov,PreViolence,Classroom,Center,Pointing
Violence/Classroom/Bottom/Strangling/Bottom26T10_Strangling_019.mp4,Violence,Classroom,Bottom,Strangling
PreViolence/Classroom/Top/CollarGrabbing/Top12T10_CollarGrabbing_011.mp4,PreViolence,Classroom,Top,CollarGrabbing
Violence/Corridor/Top/Headlock/Top9T11_Headlock_014.mp4,Violence,Corridor,Top,Headlock
Violence/Classroom/Center/Hitting/Center26T10_Hitting_007.mp4,Violence,Classroom,Center,Hitting
Violence/Classroom/Center/Hitting/Center12T10_Hitting_016.mp4,Violence,Classroom,Center,Hitting
PreViolence/Classroom/Top/Pointing/Top12T10_Pointing_017.mp4,PreViolence,Classroom,Top,Pointing
Violence/Classroom/Top/Kicking/Top26T10_Kicking_016.mp4,Violence,Classroom,Top,KickingAttack
Violence/Classroom/Center/Headlock/Center26T10_Headlock_001.mp4,Violence,Classroom,Center,Headlock
Violence/Corridor/Top/KneeStrike/Top9T11_KneeStrike_006.mp4,Violence,Corridor,Top,KickingAttack
Violence/Classroom/Top/Strangling/Top26T10_Strangling_047.mp4,Violence,Classroom,Top,Strangling
PreViolence/Classroom/Center/Pointing/Center8T10_Pointing_016.mov,PreViolence,Classroom,Center,Pointing
PreViolence/Classroom/Center/Pointing/Center8T10_Pointing_021.mp4,PreViolence,Classroom,Center,Pointing
PreViolence/Corridor/Top/CollarGrabbing/Top9T11_CollarGrabbing_009.mp4,PreViolence,Corridor,Top,CollarGrabbing
Violence/Classroom/Center/Strangling/Center26T10_Strangling_007.mp4,Violence,Classroom,Center,Strangling
PreViolence/Classroom/Top/Pointing/Top8T10_Pointing_016.mp4,PreViolence,Classroom,Top,Pointing
Violence/Classroom/Top/Kicking/Top26T10_Kicking_009.mp4,Violence,Classroom,Top,KickingAttack
PreViolence/Classroom/Bottom/Pushing/Bottom12T10_Pushing_005.mp4,PreViolence,Classroom,Bottom,Pushing
Violence/Classroom/Top/Headlock/Top26T10_Headlock_015.mp4,Violence,Classroom,Top,Headlock
PreViolence/Corridor/Top/CollarGrabbing/Top9T11_CollarGrabbing_005.mp4,PreViolence,Corridor,Top,CollarGrabbing
Violence/Classroom/Top/Headlock/Top26T10_Headlock_034.mp4,Violence,Classroom,Top,Headlock
PreViolence/Corridor/Bottom/Pushing/Bottom9T11_Pushing_015.mp4,PreViolence,Corridor,Bottom,Pushing
Violence/Corridor/Top/Hitting/Top9T11_Hitting_010.mp4,Violence,Corridor,Top,Hitting
PreViolence/Classroom/Bottom/CollarGrabbing/Bottom8T10_CollarGrabbing_020.mp4,PreViolence,Classroom,Bottom,CollarGrabbing
Violence/Classroom/Top/Strangling/Top26T10_Strangling_036.mp4,Violence,Classroom,Top,Strangling
Violence/Classroom/Top/Strangling/Top26T10_Strangling_027.mp4,Violence,Classroom,Top,Strangling
Violence/Classroom/Top/Headlock/Top26T10_Headlock_005.mp4,Violence,Classroom,Top,Headlock
PreViolence/Classroom/Bottom/Pointing/Bottom8T10_Pointing_020.mp4,PreViolence,Classroom,Bottom,Pointing
Violence/Corridor/Top/KneeStrike/Top16T11_KneeStrike_002.mp4,Violence,Corridor,Top,KickingAttack
PreViolence/Classroom/Bottom/Pointing/Bottom8T10_Pointing_012.mp4,PreViolence,Classroom,Bottom,Pointing
Violence/Classroom/Center/Headlock/Center12T10_Headlock_002.mp4,Violence,Classroom,Center,Headlock
Violence/Classroom/Top/Hitting/Top26T10_Hitting_027.mp4,Violence,Classroom,Top,Hitting
PreViolence/Corridor/Bottom/CollarGrabbing/Bottom9T11_CollarGrabbing_010.mp4,PreViolence,Corridor,Bottom,CollarGrabbing
PreViolence/Corridor/Top/CollarGrabbing/Top9T11_CollarGrabbing_011.mp4,PreViolence,Corridor,Top,CollarGrabbing
Violence/Classroom/Bottom/Headlock/Bottom12T10_Headlock_012.mp4,Violence,Classroom,Bottom,Headlock
Violence/Classroom/Top/Strangling/Top26T10_Strangling_007.mp4,Violence,Classroom,Top,Strangling
Violence/Classroom/Center/Strangling/Center12T10_Strangling_019.mp4,Violence,Classroom,Center,Strangling
Violence/Corridor/Top/Strangling/Top9T11_Strangling_012.mp4,Violence,Corridor,Top,Strangling
PreViolence/Classroom/Bottom/Pushing/Bottom8T10_Pushing_014.mp4,PreViolence,Classroom,Bottom,Pushing
Violence/Corridor/Top/Strangling/Top9T11_Strangling_002.mp4,Violence,Corridor,Top,Strangling
PreViolence/Corridor/Bottom/Pointing/Bottom16T11_Pointing_004.mp4,PreViolence,Corridor,Bottom,Pointing
Violence/Classroom/Bottom/Hitting/Bottom26T10_Hitting_020.mp4,Violence,Classroom,Bottom,Hitting
Violence/Classroom/Bottom/Hitting/Bottom26T10_Hitting_038.mp4,Violence,Classroom,Bottom,Hitting
PreViolence/Classroom/Top/CollarGrabbing/Top12T10_CollarGrabbing_010.mp4,PreViolence,Classroom,Top,CollarGrabbing
Violence/Corridor/Top/Hitting/Top9T11_Hitting_003.mp4,Violence,Corridor,Top,Hitting
Violence/Corridor/Bottom/Kicking/Bottom16T11_Kicking_015.mp4,Violence,Corridor,Bottom,KickingAttack
Violence/Corridor/Bottom/Strangling/Bottom9T11_Strangling_016.mp4,Violence,Corridor,Bottom,Strangling
PreViolence/Classroom/Bottom/CollarGrabbing/Bottom8T10_CollarGrabbing_013.mp4,PreViolence,Classroom,Bottom,CollarGrabbing
Violence/Classroom/Bottom/Kicking/Bottom26T10_Kicking_004.mp4,Violence,Classroom,Bottom,KickingAttack
Violence/Classroom/Top/KneeStrike/Top26T10_KneeStrike_012.mp4,Violence,Classroom,Top,KickingAttack
Violence/Corridor/Bottom/Headlock/Bottom9T11_Headlock_021.mp4,Violence,Corridor,Bottom,Headlock
Violence/Classroom/Top/Strangling/Top26T10_Strangling_049.mp4,Violence,Classroom,Top,Strangling
Violence/Classroom/Center/Strangling/Center12T10_Strangling_007.mp4,Violence,Classroom,Center,Strangling
PreViolence/Corridor/Top/CollarGrabbing/Top9T11_CollarGrabbing_007.mp4,PreViolence,Corridor,Top,CollarGrabbing
Violence/Classroom/Top/KneeStrike/Top26T10_KneeStrike_002.mp4,Violence,Classroom,Top,KickingAttack
Violence/Classroom/Top/Headlock/Top26T10_Headlock_033.mp4,Violence,Classroom,Top,Headlock
Violence/Corridor/Top/KneeStrike/Top16T11_KneeStrike_005.mp4,Violence,Corridor,Top,KickingAttack
PreViolence/Classroom/Center/Pushing/Center12T10_Pushing_006.mp4,PreViolence,Classroom,Center,Pushing
PreViolence/Classroom/Top/CollarGrabbing/Top8T10_CollarGrabbing_012.mp4,PreViolence,Classroom,Top,CollarGrabbing
Violence/Classroom/Center/Hitting/Center12T10_Hitting_012.mp4,Violence,Classroom,Center,Hitting
PreViolence/Classroom/Center/Pushing/Center12T10_Pushing_016.mp4,PreViolence,Classroom,Center,Pushing
PreViolence/Corridor/Bottom/Pushing/Bottom9T11_Pushing_006.mp4,PreViolence,Corridor,Bottom,Pushing
Violence/Corridor/Top/Headlock/Top16T11_Headlock_013.mp4,Violence,Corridor,Top,Headlock
